ORF_Info,Phi_Post_Arith_Mean,Phi_Post_Median,Phi_Post_Geom_Mean,Phi_Post_Harm_Mean,Phi_Post_SD
SAKL0A00132g,0.269155946248838,0.258116625836603,0.236829054782752,0.199328975938556,0.127269791466019
SAKL0A00154g,1.40824577018372,1.40462617176054,1.39772180440393,1.38702065193449,0.171166140122946
SAKL0A00176g,0.741075361989418,0.734228771439895,0.702774278649198,0.656890874514642,0.228037503510942
SAKL0A00198g,0.654375363085795,0.650082075609305,0.621109724746844,0.581698752762115,0.198005366304508
SAKL0A00220g,1.64417902765558,1.63919695194401,1.63423594272326,1.62414837860888,0.179898508303038
SAKL0A00242g,0.60981654211804,0.60403478594278,0.584818242668116,0.556051305419252,0.167855420718424
SAKL0A00264g,0.972104754004008,0.970246406960697,0.967359308073293,0.962547229923945,0.0955571945808025
SAKL0A00286g,0.14055843992077,0.124593392262438,0.119409073539058,0.0986201644260095,0.07941114429511
SAKL0A00308g,2.97354891850275,2.96509699059534,2.96313678923465,2.95272035315374,0.249095816640804
SAKL0A00330g,0.231099582319035,0.214526845699855,0.200384094328392,0.166644674010032,0.116618225644881
SAKL0A00352g,0.735215158320993,0.734743299604935,0.714342123382909,0.691475934792724,0.169504575638058
SAKL0A00374g,0.862466438043192,0.861354951333985,0.849993401567214,0.836912727122111,0.144209528115411
SAKL0A00396g,1.0983283463204,1.09188845641441,1.06513978805672,1.02860715778688,0.262537292230962
SAKL0A00418g,0.562670573670863,0.557348105278129,0.53679487874189,0.506173651633438,0.162174540807214
SAKL0A00440g,0.880637725210167,0.880647888432645,0.876980964825892,0.873279450908135,0.0798730516937927
SAKL0A00462g,0.114584502253876,0.108185891408456,0.101052550351136,0.0862682974604445,0.0545987377359557
SAKL0A00484g,0.557120759957543,0.555090993140763,0.544759637331078,0.53143580126197,0.114222261165583
SAKL0A00506g,0.954417172857945,0.950425174757335,0.88801057289132,0.793119996956629,0.333068307315451
SAKL0A00528g,0.169192536954733,0.155454412652584,0.145553988886924,0.120173531171177,0.0883489710098478
SAKL0A00550g,0.358958547648069,0.335235190059171,0.30622076176882,0.24490445490223,0.187373804365106
SAKL0A00572g,0.946713431661822,0.943541011703643,0.941037560350866,0.935292484935897,0.103190257778676
SAKL0A00594g,1.0186295733908,1.01447053968549,1.00724172133849,0.995419542634605,0.150094892609397
SAKL0A00616g,1.22834399548211,1.22095313130388,1.1739313535873,1.10339696518743,0.34634896612165
SAKL0A00638g,0.168133141655333,0.147871996288196,0.141008387806951,0.114296788629579,0.0985274919097325
SAKL0A00660g,1.55623734394317,1.55479578595015,1.54887093688845,1.5414397132447,0.150995099860024
SAKL0A00704g,0.257666964414149,0.251922561501347,0.23431879886195,0.205656390971654,0.103455128991756
SAKL0A00726g,0.514666385682326,0.515555342253201,0.498216294715767,0.480175174810378,0.126241111606464
SAKL0A00748g,1.9134305392492,1.91046290386447,1.90119126241274,1.88881383852253,0.215658288848033
SAKL0A00770g,0.948083580902459,0.947491866916612,0.930728335767729,0.912381287683662,0.177970157040965
SAKL0A00792g,0.597975213812608,0.600967168092572,0.564699530641024,0.522966027367743,0.186026443173201
SAKL0A00814g,1.42767333357535,1.42268670787012,1.38060428791375,1.32917274697617,0.355485793769633
SAKL0A00836g,0.24556680269482,0.216195916467361,0.20385687392104,0.16153541096193,0.146875593309206
SAKL0A00858g,0.503801505378092,0.501990676892032,0.484336107924239,0.461127294571799,0.133361905191602
SAKL0A00880g,0.260600800006875,0.250840482096049,0.2300257637095,0.195034977731734,0.120812793190932
SAKL0A00902g,0.302680049922568,0.300690051022437,0.288578590007027,0.271633708417517,0.0878663058852442
SAKL0A00924g,0.831370947207507,0.829674326302546,0.819251879196217,0.80660146349872,0.139883177294955
SAKL0A00946g,0.981705917293324,0.958305025092446,0.901936650014034,0.795929741994943,0.367187704530703
SAKL0A00968g,0.358362598768879,0.353165562406867,0.332188695298186,0.299448686259623,0.127607826857807
SAKL0A00990g,1.20691746705918,1.20008801774268,1.17433217000961,1.13864545893007,0.272429471865945
SAKL0A01012g,1.5558916444162,1.5528426134537,1.53834943054555,1.52025203711289,0.231112414529652
SAKL0A01034g,1.32532671996613,1.32649540830395,1.31836688281921,1.31130692831716,0.135056952650606
SAKL0A01056g,0.29852829928174,0.280993285831968,0.262574367808112,0.220645904898762,0.141482692179785
SAKL0A01078g,0.399395394682493,0.360889654766738,0.333770441840497,0.261436839307608,0.224893287194214
