ORF_Info,Phi_Post_Arith_Mean,Phi_Post_Median,Phi_Post_Geom_Mean,Phi_Post_Harm_Mean,Phi_Post_SD
YAL001C,0.138054300373956,0.127211016682642,0.115424214998048,0.0891410610644981,0.0754511269317002
YAL002W,0.327027872279657,0.325266010507024,0.30469450983438,0.274310166054755,0.111776100523451
YAL003W,8.01704484479068,7.9632462267047,7.96624517049014,7.91553134097667,0.904650860930028
YAL005C,7.17851118967957,7.15101705113361,7.16323467849881,7.14802693864781,0.46970111120371
YAL007C,1.57668810848673,1.59065144152268,1.54057606121492,1.50166177990109,0.328523223274017
YAL008W,0.356426540239977,0.327577850442562,0.284590968416953,0.19765855877155,0.212352318161088
YAL009W,0.248572438902197,0.222958755521874,0.193256417352895,0.129906481751986,0.157091764761665
YAL010C,0.180706355087215,0.163044380905966,0.144843416870917,0.105916245491101,0.110988855132427
YAL011W,0.362509684742799,0.355036279157863,0.325984415351948,0.265596219677504,0.148394843780197
YAL012W,3.92217103699278,3.90861323270409,3.90793953631596,3.89368261607308,0.334143044593547
YAL013W,0.138070211902509,0.117941037215151,0.108418151441595,0.0766150207364863,0.0912735609568823
YAL014C,0.138064892609202,0.115426476215374,0.106001605977688,0.0750720164286836,0.0960835805044355
YAL015C,0.279937960264432,0.261650221080228,0.230107058468171,0.16309955408264,0.153761410042531
YAL016W,0.968462833810262,0.962934820004489,0.952181264979041,0.935234533419457,0.175291507622186
YAL017W,0.28298190155456,0.282005643805816,0.2591571183031,0.226982007878508,0.106688622789633
YAL018C,0.887252576764803,0.881260229802721,0.846617173072123,0.796454424777339,0.252984548710654
YAL019W,0.655604138907536,0.6593479952604,0.641888713997913,0.627078964924377,0.130432350793306
YAL020C,0.0749904304966707,0.0637906328740313,0.0586072666976004,0.0425403868594863,0.0518145702573484
YAL021C,0.599369144670548,0.596718251379365,0.577366728845271,0.549827182602707,0.15401767547445
YAL022C,0.414918323591694,0.41052783280327,0.37432070797829,0.322063641737532,0.16929736378846
YAL023C,1.85899026916543,1.86090358024678,1.84916487159524,1.83922705338039,0.190223286777427
YAL024C,0.163168846232555,0.155383389255212,0.139988524783093,0.110269339568721,0.0812267167493619
YAL025C,1.45902525139276,1.45456524320726,1.42625178849151,1.39176535709201,0.303765644549844
YAL026C,0.969555695690573,0.971829791031737,0.961524775940956,0.953263480679007,0.123413543871305
YAL027W,0.225069265796931,0.197248976316369,0.178706138433937,0.127692602731912,0.142002911128765
YAL028W,0.133497640484682,0.116734458837524,0.105097591378594,0.0755818030380845,0.0875708073070575
YAL029C,0.565218202259057,0.562412896785801,0.553140994718947,0.540008700220492,0.113943704122194
YAL030W,0.30037604502178,0.251573872467988,0.22340357324463,0.142658841728488,0.216708564040865
